nameseq,avg_betweenness.1-mer,avg_degree.1-mer,assortativity_degree.1-mer,maxdegree.1-mer,mindegree.1-mer,std_degree.1-mer,average_path_length.1-mer,transitivity_avglocal_undirected.1-mer,transitivity_undirected.1-mer,number_of_edges.1-mer,motifs3.1-mer,motifs4.1-mer,authority_score.1-mer,closeness.1-mer,Burts_constraint.1-mer,count_multiple.1-mer,density.1-mer,diameter.1-mer,eccentricity.1-mer,edge_betweenness.1-mer,hub_score.1-mer,maxdegreetwo.1-mer,neighborhood_size.1-mer,radius.1-mer,avg_weighted_degree.1-mer,number_vertices.1-mer,avg_betweenness.2-mer,avg_degree.2-mer,assortativity_degree.2-mer,maxdegree.2-mer,mindegree.2-mer,std_degree.2-mer,average_path_length.2-mer,transitivity_avglocal_undirected.2-mer,transitivity_undirected.2-mer,number_of_edges.2-mer,motifs3.2-mer,motifs4.2-mer,authority_score.2-mer,closeness.2-mer,Burts_constraint.2-mer,count_multiple.2-mer,density.2-mer,diameter.2-mer,eccentricity.2-mer,edge_betweenness.2-mer,hub_score.2-mer,maxdegreetwo.2-mer,neighborhood_size.2-mer,radius.2-mer,avg_weighted_degree.2-mer,number_vertices.2-mer,avg_betweenness.3-mer,avg_degree.3-mer,assortativity_degree.3-mer,maxdegree.3-mer,mindegree.3-mer,std_degree.3-mer,average_path_length.3-mer,transitivity_avglocal_undirected.3-mer,transitivity_undirected.3-mer,number_of_edges.3-mer,motifs3.3-mer,motifs4.3-mer,authority_score.3-mer,closeness.3-mer,Burts_constraint.3-mer,count_multiple.3-mer,density.3-mer,diameter.3-mer,eccentricity.3-mer,edge_betweenness.3-mer,hub_score.3-mer,maxdegreetwo.3-mer,neighborhood_size.3-mer,radius.3-mer,avg_weighted_degree.3-mer,number_vertices.3-mer,label
AE006468.2/182539-182458,0.0,40.5,0.1051189476380621,57.0,27.0,10.735455276791944,1.0,1.0,1.0,81.0,4.0,1.0,0.7811233189253074,1.0,0.9184164795416325,9.864197530864196,13.5,1.0,1.0,0.07407407407407408,0.7811233189253074,31.0,4.0,1.0,40.5,4.0,7.25,9.999999999999998,0.29736796305515445,25.0,2.0,5.733672470589857,1.9666666666666666,0.3419642857142857,0.36428571428571427,80.0,106.0,324.0,0.3274688449016882,0.5178392474961797,0.4235838821702901,3.0749999999999997,0.6666666666666666,4.0,3.1250000000000004,2.9499999999999993,0.3274688449016882,16.0,5.375,3.0,9.999999999999998,16.0,45.825,3.9499999999999997,0.3151811513669705,13.0,2.0,2.6167728216259047,3.35,0.07783882783882785,0.06,79.0,144.0,429.0,0.10522534014657159,0.3042584699260328,0.4325860172193877,1.5822784810126584,0.10128205128205128,7.0,5.650000000000001,33.07594936708861,0.10522534014657159,10.0,3.9499999999999997,5.0,3.9499999999999997,40.0,sRNA
AE006468.2/4072520-4072677,0.0,78.5,0.10674746870454849,93.0,54.0,15.850867484147358,1.0,1.0,1.0,157.0,4.0,1.0,0.8721429590702565,1.0,0.925156084535153,17.471337579617828,26.166666666666668,1.0,1.0,0.038216560509554125,0.8721429590702565,58.0,4.0,1.0,78.5,4.0,4.4375,19.5,0.34359435189861937,44.0,8.0,8.824681297361396,1.5916666666666666,0.41517857142857134,0.40601503759398494,156.0,194.0,738.0,0.35403724760483546,0.6290604096989967,0.3447848578221783,4.423076923076925,1.3,3.0,2.125000000000001,1.2243589743589742,0.35403724760483546,24.0,7.249999999999999,2.0,19.5,16.0,68.58620689655174,5.344827586206897,0.5447324576698052,22.0,1.0,3.906456742448112,3.4065335753176043,0.11161236424394316,0.125,155.0,308.0,1077.0,0.07049546511695605,0.29814998971334955,0.3919539050346189,2.0709677419354837,0.09376890502117363,7.0,5.793103448275862,36.329032258064515,0.07049546511695605,14.0,4.620689655172413,5.0,5.344827586206897,58.0,sRNA
AE006468.2/3780266-3780414,0.0,74.0,0.18991077793602756,109.0,42.0,26.448062310876388,1.0,1.0,1.0,148.0,4.0,1.0,0.7342929288733565,1.0,0.9244402408147209,19.17567567567567,24.666666666666668,1.0,1.0,0.04054054054054053,0.7342929288733565,57.0,4.0,1.0,74.0,4.0,5.124999999999999,18.375,0.4048400411709122,51.0,4.0,11.629031558990627,1.6833333333333333,0.40744047619047613,0.3605150214592275,147.0,177.0,660.0,0.29506218832447273,0.5993139286687823,0.3901014948530722,4.999999999999999,1.225,3.0,2.5625,1.3741496598639455,0.29506218832447273,32.0,6.749999999999999,2.0,18.375,16.0,63.15094339622643,5.509433962264151,0.5090374106767551,21.0,2.0,4.1419284612019185,3.4288824383164007,0.06561355311355312,0.09407665505226481,146.0,269.0,960.0,0.12247939142656794,0.29691955193616537,0.40439280292472085,2.0410958904109586,0.10595065312046444,8.0,5.79245283018868,32.363013698630134,0.12247939142656794,16.0,4.39622641509434,4.0,5.509433962264151,53.0,sRNA
AE006468.2/3761452-3761385,0.0,33.5,-0.1392052147962025,42.0,22.0,8.760707733967616,1.0,1.0,1.0,67.0,4.0,1.0,0.8513202279046681,1.0,0.927905359369729,8.074626865671641,11.166666666666666,1.0,1.0,0.08955223880597014,0.8513202279046681,28.0,4.0,1.0,33.5,4.0,5.866666666666667,8.8,0.19650778860372267,16.0,4.0,3.2700662582481916,1.838095238095238,0.2577777777777778,0.23076923076923078,66.0,99.0,305.0,0.5181962634121426,0.5502295381037624,0.4156132944775133,2.424242424242423,0.6285714285714287,3.0,2.7999999999999994,2.9242424242424248,0.5181962634121426,12.0,5.266666666666667,2.0,8.8,15.0,65.73684210526314,3.4210526315789482,0.1585459061813316,10.0,1.0,1.8726786183849682,4.553342816500711,0.06126126126126126,0.06,65.0,96.0,201.0,0.12058612225392915,0.22666716942442913,0.480929377842755,1.4615384615384617,0.09246088193456614,11.0,8.68421052631579,49.24615384615386,0.12058612225392915,6.0,3.6315789473684204,6.0,3.4210526315789482,38.0,sRNA
AE006468.2/3839700-3839770,0.0,35.0,0.235159981386075,51.0,20.0,15.016657417681207,1.0,1.0,1.0,70.0,4.0,1.0,0.7018448581142671,1.0,0.9564418216003777,9.914285714285715,11.666666666666666,1.0,1.0,0.08571428571428572,0.7018448581142671,29.0,4.0,1.0,35.0,4.0,7.312499999999999,8.625,0.5394061797284921,23.0,2.0,6.303520841561484,1.975,0.2354166666666667,0.25471698113207547,69.0,88.0,261.0,0.27954164814792803,0.5130100891770056,0.4284794652001394,3.1159420289855073,0.575,3.0,2.874999999999999,3.4347826086956528,0.27954164814792803,18.0,4.999999999999999,2.0,8.625,16.0,59.35135135135135,3.675675675675676,0.6191853857122193,10.0,2.0,2.536800006542122,4.297297297297297,0.046296296296296294,0.10810810810810811,68.0,103.0,239.0,0.13863668375806282,0.23947482508787185,0.45582032040543946,1.6470588235294117,0.1021021021021021,10.0,8.054054054054054,42.08823529411765,0.13863668375806282,10.0,3.756756756756757,6.0,3.675675675675676,37.0,sRNA
AE006468.2/3635892-3635764,0.0,64.0,0.2266473440056175,87.0,40.0,20.310096011589902,1.0,1.0,1.0,128.0,4.0,1.0,0.7366773840720051,1.0,0.9444680626920854,17.906250000000004,21.333333333333332,1.0,1.0,0.046875,0.7366773840720051,59.0,4.0,1.0,64.0,4.0,4.875000000000001,15.875,0.3804115336878337,36.0,6.0,9.23901374606619,1.65,0.38869047619047614,0.37168141592920356,127.0,170.0,628.0,0.3318399592319607,0.6082529562828476,0.37048460950997547,4.196850393700788,1.0583333333333333,3.0,2.375,1.5590551181102357,0.3318399592319607,36.0,6.75,2.0,15.875,16.0,56.235294117647044,4.941176470588235,0.5111307113803022,14.0,2.0,3.2684574805543156,3.2494117647058824,0.11984126984126985,0.09803921568627451,126.0,286.0,1141.0,0.17427726572050697,0.3136196429970813,0.40840364724287326,1.7142857142857142,0.09882352941176471,7.0,5.529411764705883,32.88095238095238,0.17427726572050697,14.0,4.529411764705883,4.0,4.941176470588235,51.0,sRNA
AE006468.2/3404902-3404956,0.0,27.0,-0.03703703703702335,30.0,22.0,3.0,1.0,1.0,1.0,54.0,4.0,1.0,0.8439417887196725,1.0,0.9666953966765852,6.925925925925925,9.0,1.0,1.0,0.1111111111111111,0.8439417887196725,26.0,4.0,1.0,27.0,4.0,8.499999999999998,6.625000000000001,0.4557864218410243,14.0,2.0,3.7228181529588578,2.1333333333333333,0.12916666666666668,0.16216216216216217,53.0,66.0,176.0,0.3494264495070616,0.4752240061182186,0.45346837866512346,2.547169811320755,0.44166666666666665,4.0,3.375,4.830188679245284,0.3494264495070616,10.0,4.374999999999999,3.0,6.625000000000001,16.0,51.44117647058824,3.0588235294117654,0.4897631852061514,8.0,2.0,1.6439045426449554,4.117647058823529,0.024509803921568624,0.04225352112676056,52.0,69.0,134.0,0.18969609628698672,0.24587302017436896,0.4637132352941176,1.3846153846153844,0.0926916221033868,8.0,7.147058823529411,44.42307692307691,0.18969609628698672,6.0,3.470588235294118,6.0,3.0588235294117654,34.0,sRNA
AE006468.2/3393334-3393274,0.0,30.0,0.020248203788373352,39.0,24.0,5.612486080160912,1.0,1.0,1.0,60.0,4.0,1.0,0.7760016027752943,1.0,0.9007257049230277,7.900000000000002,10.0,1.0,1.0,0.09999999999999996,0.7760016027752943,27.0,4.0,1.0,30.0,4.0,7.937499999999999,7.374999999999999,0.01730894839973986,14.0,2.0,4.328322423295196,2.058333333333333,0.38779761904761906,0.2872340425531915,59.0,76.0,201.0,0.3346033810537876,0.4927650542250916,0.5257535352103805,2.728813559322035,0.49166666666666664,4.0,3.2500000000000004,4.186440677966102,0.3346033810537876,14.0,4.625000000000001,3.0,7.374999999999999,16.0,41.62857142857141,3.314285714285714,0.14548802946593026,8.0,1.0,1.8325848812370944,3.4487394957983195,0.0,0.0,58.0,100.0,257.0,0.25790729221073405,0.2946475330425642,0.43878968253968265,1.3103448275862073,0.09747899159663866,7.0,5.6,35.37931034482759,0.25790729221073405,8.0,3.685714285714285,4.0,3.314285714285714,35.0,sRNA
AE006468.2/587851-587922,0.0,35.5,0.25047984644913646,60.0,26.0,14.239030865898142,1.0,1.0,1.0,71.0,4.0,1.0,0.6518182855763015,1.0,0.9402677885153996,9.67605633802817,11.833333333333334,1.0,1.0,0.08450704225352114,0.6518182855763015,26.0,4.0,1.0,35.5,4.0,6.5625,8.75,0.5782607782200522,34.0,2.0,7.2844011421667325,1.875,0.38214285714285706,0.35172413793103446,70.0,111.0,340.0,0.16599385993144009,0.537239586235688,0.42025558094492305,3.400000000000001,0.5833333333333334,3.0,2.9375,3.2142857142857135,0.16599385993144009,14.0,5.625,2.0,8.75,16.0,61.85365853658535,3.3658536585365844,0.6745524213059227,22.0,1.0,3.3258492226429786,4.092682926829268,0.07250000000000001,0.07894736842105263,69.0,108.0,256.0,0.06053251538826958,0.25093490611110403,0.46560793000508127,1.8695652173913044,0.08414634146341463,9.0,7.121951219512195,48.63768115942029,0.06053251538826958,8.0,3.682926829268292,5.0,3.3658536585365844,41.0,sRNA
AE006468.2/670160-670308,0.0,74.0,-0.004635761589428789,82.0,66.0,6.324555320336759,1.0,1.0,1.0,148.0,4.0,1.0,0.962357475239228,1.0,0.9251703415369372,16.8918918918919,24.666666666666668,1.0,1.0,0.04054054054054056,0.962357475239228,58.0,4.0,1.0,74.0,4.0,4.25,18.375,0.044763387469718675,28.0,10.0,5.12195031213697,1.5666666666666667,0.4157738095238095,0.40344827586206894,147.0,212.0,836.0,0.6630689352450516,0.638858695652174,0.3084869351396336,3.3265306122448974,1.225,2.0,2.0,1.2789115646258504,0.6630689352450516,26.0,7.499999999999999,2.0,18.375,16.0,62.423728813559315,4.9491525423728815,0.08920707250849802,12.0,2.0,2.30271563199097,3.152542372881356,0.07530266343825666,0.061696658097686374,146.0,373.0,1464.0,0.227945791490617,0.3198751879258123,0.34118213718220347,1.4383561643835623,0.0853302162478083,6.0,5.016949152542374,36.94520547945205,0.227945791490617,12.0,4.864406779661018,4.0,4.9491525423728815,59.0,sRNA
AE006468.2/3283972-3283814,0.0,79.0,-0.011630827960616836,135.0,43.0,37.71604433129222,1.0,1.0,1.0,158.0,4.0,1.0,0.6625012694310446,1.0,0.9772813223325798,22.455696202531648,26.333333333333332,1.0,1.0,0.03797468354430379,0.6625012694310446,73.0,4.0,1.0,79.0,4.0,5.500000000000002,19.624999999999996,0.48632343767571307,61.0,4.0,15.715736540168901,1.7333333333333334,0.369047619047619,0.35467980295566504,157.0,155.0,553.0,0.28641596825951354,0.5830000573386943,0.4105212078317956,6.847133757961788,1.3083333333333333,3.0,2.6250000000000004,1.3248407643312106,0.28641596825951354,36.0,6.375,2.0,19.624999999999996,16.0,56.08163265306123,6.367346938775509,0.5824006128292896,33.0,2.0,6.206296597090898,3.336734693877551,0.07035957240038872,0.11827956989247312,156.0,257.0,945.0,0.10282374339150534,0.30618245823375584,0.3922904729313467,2.8717948717948714,0.1326530612244898,7.0,5.571428571428572,25.15384615384616,0.10282374339150534,18.0,4.510204081632654,4.0,6.367346938775509,49.0,sRNA
AE006468.2/3179546-3179628,0.0,41.0,0.029034335994272374,51.0,34.0,6.442049363362563,1.0,1.0,1.0,82.0,4.0,1.0,0.8359037894722746,1.0,0.9377612545049904,9.292682926829267,13.666666666666666,1.0,1.0,0.07317073170731707,0.8359037894722746,33.0,4.0,1.0,41.0,4.0,5.374999999999999,10.125,0.2566430249616692,17.0,4.0,3.7228181529588578,1.7166666666666666,0.34940476190476183,0.3333333333333333,81.0,147.0,513.0,0.5045720111529399,0.5858864895619956,0.35912759017681617,2.3580246913580245,0.675,3.0,2.5624999999999996,2.54320987654321,0.5045720111529399,15.0,6.25,2.0,10.125,16.0,90.37254901960783,3.137254901960784,0.3064065691300908,8.0,2.0,1.6090382932493055,4.614901960784314,0.0,0.0,80.0,125.0,285.0,0.19192886813010193,0.22314419975340866,0.43373638344226584,1.2999999999999998,0.06274509803921569,11.0,8.490196078431373,73.55000000000001,0.19192886813010193,6.0,3.5882352941176485,7.0,3.137254901960784,51.0,sRNA
AE006468.2/3010814-3010973,0.0,79.5,0.11593768524806841,126.0,34.0,36.058979464205585,1.0,1.0,1.0,159.0,4.0,1.0,0.67973837281946,1.0,1.005969200792514,23.15094339622642,26.5,1.0,1.0,0.03773584905660376,0.67973837281946,72.0,4.0,1.0,79.5,4.0,5.500000000000001,19.749999999999996,0.5248047372925175,54.0,2.0,14.596660576995,1.7333333333333334,0.3755952380952381,0.4097560975609756,158.0,149.0,512.0,0.3091888693614379,0.5819679061466623,0.40548321270212107,6.860759493670887,1.3166666666666667,3.0,2.6875,1.3164556962025318,0.3091888693614379,46.0,6.374999999999999,2.0,19.749999999999996,16.0,50.44897959183674,6.408163265306123,0.6589888855979115,28.0,2.0,5.543587460528435,3.1020408163265305,0.06574344023323615,0.08626198083067092,157.0,295.0,1162.0,0.11527259691846148,0.3275605667506815,0.3766046527277665,3.0254777070063708,0.1335034013605442,6.0,5.061224489795919,23.235668789808916,0.11527259691846148,22.0,4.755102040816325,4.0,6.408163265306123,49.0,sRNA
AE006468.2/2966077-2966251,0.0,87.0,0.3442748387440241,121.0,46.0,29.77414986191881,1.0,1.0,1.0,174.0,4.0,1.0,0.7139379888963026,1.0,0.9319472174098062,23.494252873563216,29.0,1.0,1.0,0.03448275862068965,0.7139379888963026,71.0,4.0,1.0,87.0,4.0,5.125,21.625,0.6359595327464154,50.0,4.0,14.061805538407933,1.6833333333333333,0.3708333333333334,0.36585365853658536,173.0,155.0,550.0,0.30593514001817335,0.596292038275734,0.4017811890407404,6.491329479768785,1.4416666666666667,3.0,2.5625,1.167630057803468,0.30593514001817335,42.0,6.500000000000001,2.0,21.625,16.0,60.58490566037735,6.490566037735849,0.6251644318399208,24.0,2.0,5.585096886068414,3.330188679245283,0.07906558849955077,0.10344827586206896,172.0,297.0,1121.0,0.15199312161723094,0.3059187120425285,0.37757681532911896,2.476744186046514,0.12481857764876633,7.0,5.7735849056603765,26.680232558139526,0.15199312161723094,24.0,4.6603773584905674,5.0,6.490566037735849,53.0,sRNA
AE006468.2/2147406-2147330,0.0,38.0,0.34685013108294915,47.0,30.0,7.582875444051551,1.0,1.0,1.0,76.0,4.0,1.0,0.8852191066679872,1.0,0.8891753711752276,9.605263157894735,12.666666666666666,1.0,1.0,0.07894736842105265,0.8852191066679872,27.0,4.0,1.0,38.0,4.0,5.875000000000002,9.375,0.32727114514444855,26.0,3.0,5.935855035291883,1.7833333333333334,0.2940476190476191,0.2727272727272727,75.0,126.0,424.0,0.26841269185115163,0.5645009735472569,0.3740555706958135,2.786666666666667,0.625,3.0,2.8124999999999996,2.853333333333335,0.26841269185115163,14.0,5.749999999999999,2.0,9.375,16.0,63.40909090909091,3.3636363636363624,0.5693887905238197,16.0,1.0,2.5234437966876384,3.949260042283298,0.06777408637873754,0.06923076923076923,74.0,124.0,318.0,0.061354415972312476,0.2584116233452866,0.4573474545805275,1.5405405405405408,0.07822410147991543,8.0,6.636363636363636,50.486486486486484,0.061354415972312476,8.0,3.681818181818182,5.0,3.3636363636363624,44.0,sRNA
AE006468.2/2115367-2115449,0.0,41.0,-0.004571499750872494,52.0,28.0,10.246950765959598,1.0,1.0,1.0,82.0,4.0,1.0,0.8222635210860202,1.0,0.9619729488514365,9.585365853658532,13.666666666666666,1.0,1.0,0.07317073170731708,0.8222635210860202,34.0,4.0,1.0,41.0,4.0,6.375000000000001,10.125,0.36981645139361063,18.0,2.0,4.270172713134681,1.85,0.3241071428571428,0.3103448275862069,81.0,115.0,372.0,0.4452314828573329,0.5463111705788414,0.3899661016268004,2.456790123456791,0.675,3.0,2.874999999999999,2.740740740740742,0.4452314828573329,18.0,5.624999999999999,2.0,10.125,16.0,58.68181818181819,3.6363636363636367,0.39297743021950376,10.0,2.0,1.7332432695397832,3.72938689217759,0.0303030303030303,0.043795620437956206,80.0,133.0,340.0,0.15030513056073708,0.27259218062318497,0.41040570636924817,1.4000000000000001,0.08456659619450317,8.0,6.5227272727272725,44.1,0.15030513056073708,6.0,3.8636363636363638,5.0,3.6363636363636367,44.0,sRNA
AE006468.2/975014-975227,0.0,106.5,0.04959172305899701,112.0,102.0,3.840572873934304,1.0,1.0,1.0,213.0,4.0,1.0,0.9613939499989839,1.0,0.9130741804319837,23.619718309859152,35.5,1.0,1.0,0.02816901408450705,0.9613939499989839,80.0,4.0,1.0,106.5,4.0,4.1875,26.5,-0.0882090555990209,38.0,14.0,6.791538853603062,1.5583333333333333,0.430952380952381,0.42,212.0,216.0,855.0,0.6831480684129893,0.6419836956521738,0.3363436231134873,5.273584905660377,1.7666666666666666,2.0,2.0,0.8820754716981132,0.6831480684129893,38.0,7.624999999999999,2.0,26.5,16.0,56.852459016393446,6.918032786885245,0.08309978902289229,14.0,2.0,3.3353304059654727,2.8950819672131147,0.06526151444184232,0.06701030927835051,211.0,556.0,2595.0,0.35377573707534093,0.3475644909158805,0.2906734334857956,1.8341232227488147,0.11530054644808743,6.0,4.590163934426229,25.10900473933649,0.35377573707534093,14.0,5.622950819672131,4.0,6.918032786885245,61.0,sRNA
AE006468.2/976551-976769,0.0,109.0,0.022886178549040445,118.0,96.0,8.154753215150045,1.0,1.0,1.0,218.0,4.0,1.0,0.9475144508418895,1.0,0.9260307236808302,24.238532110091743,36.333333333333336,1.0,1.0,0.02752293577981652,0.9475144508418895,89.0,4.0,1.0,109.0,4.0,4.1875,27.125000000000004,0.07025504519298442,41.0,14.0,6.41165930161608,1.5583333333333333,0.4238095238095238,0.40863787375415284,217.0,219.0,870.0,0.6241673805851782,0.6421195652173913,0.3143595669327496,4.612903225806449,1.8083333333333333,2.0,2.0,0.8617511520737325,0.6241673805851782,41.0,7.624999999999999,2.0,27.125000000000004,16.0,59.90322580645161,6.967741935483871,0.19040991902834006,16.0,2.0,3.2476678577169604,2.9640401903754627,0.0857142857142857,0.08211678832116788,216.0,518.0,2279.0,0.2281942520480272,0.33979560329811875,0.313690484579902,1.9629629629629632,0.11422527763088314,6.0,4.612903225806451,25.949074074074076,0.2281942520480272,16.0,5.483870967741935,4.0,6.967741935483871,62.0,sRNA
AE006468.2/1333455-1333646,0.0,95.5,0.16674538212755094,128.0,82.0,18.887826767524103,1.0,1.0,1.0,191.0,4.0,1.0,0.7975835588747325,1.0,0.922868853237883,21.104712041884813,31.833333333333332,1.0,1.0,0.03141361256544504,0.7975835588747325,72.0,4.0,1.0,95.5,4.0,4.375,23.749999999999996,0.3932104151699467,55.0,14.0,9.357483636106451,1.5833333333333333,0.4092261904761904,0.39325842696629215,190.0,197.0,758.0,0.33885880039548044,0.6322010869565216,0.3640902135844462,5.2105263157894735,1.5833333333333333,2.0,2.0,0.9999999999999999,0.33885880039548044,29.0,7.249999999999999,2.0,23.749999999999996,16.0,60.983333333333334,6.3,0.533063935221845,25.0,2.0,4.0344351112227175,3.067231638418079,0.08079365079365082,0.0975609756097561,189.0,460.0,1980.0,0.06700101139562938,0.32902144147789597,0.33216219497492283,1.9841269841269837,0.10677966101694915,6.0,4.949999999999998,28.724867724867718,0.06700101139562938,12.0,5.233333333333335,4.0,6.3,60.0,sRNA
AE006468.2/975428-975550,0.0,61.0,-0.0008483158628523149,70.0,44.0,10.04987562112089,1.0,1.0,1.0,122.0,4.0,1.0,0.8934115662807849,1.0,0.9137380287195067,13.786885245901638,20.333333333333332,1.0,1.0,0.049180327868852465,0.8934115662807849,46.0,4.0,1.0,61.0,4.0,5.4375,15.125,0.1732824320341319,24.0,6.0,5.441449714919729,1.725,0.3764880952380953,0.3492063492063492,121.0,145.0,506.0,0.5577137717612247,0.5837796045887312,0.3812799264881548,3.677685950413223,1.0083333333333333,3.0,2.5625,1.7107438016528929,0.5577137717612247,22.0,6.25,2.0,15.125,16.0,54.979591836734684,4.8979591836734695,0.26208435743142133,12.0,2.0,2.5494689159580015,3.2908163265306123,0.05986394557823129,0.08433734939759036,120.0,235.0,745.0,0.2361777998711909,0.30697369308069966,0.3656873515841523,1.6333333333333335,0.10204081632653061,6.0,5.285714285714285,32.249999999999986,0.2361777998711909,12.0,4.5102040816326525,4.0,4.8979591836734695,49.0,sRNA
AE006468.2/2079065-2078987,0.0,39.0,0.3319139729109899,50.0,30.0,7.44983221287567,1.0,1.0,1.0,78.0,4.0,1.0,0.8234349727923806,1.0,0.9130829742415923,9.538461538461542,13.0,1.0,1.0,0.07692307692307693,0.8234349727923806,33.0,4.0,1.0,39.0,4.0,6.562500000000001,9.625000000000002,0.34680694249750765,24.0,2.0,5.31360282670807,1.875,0.28273809523809523,0.26865671641791045,77.0,110.0,350.0,0.30426369499810074,0.5388717950049117,0.41696730471702564,2.6883116883116895,0.6416666666666667,3.0,2.875,2.922077922077922,0.30426369499810074,15.0,5.375,2.0,9.625000000000002,16.0,47.82926829268292,3.707317073170732,0.45662787200074056,12.0,1.0,2.1327172915804073,3.3914634146341465,0.054880952380952384,0.056962025316455694,76.0,152.0,456.0,0.09546795632576054,0.29940293196599993,0.41741181825880763,1.4210526315789473,0.09268292682926829,6.0,5.317073170731707,36.59210526315792,0.09546795632576054,8.0,4.024390243902439,4.0,3.707317073170732,41.0,sRNA
AE006468.2/2032401-2032577,0.0,88.0,0.054396474252201246,112.0,73.0,15.98436736314578,1.0,1.0,1.0,176.0,4.0,1.0,0.8095153397366721,1.0,0.9505102507838963,20.26136363636364,29.333333333333332,1.0,1.0,0.034090909090909116,0.8095153397366721,76.0,4.0,1.0,88.0,4.0,5.062500000000001,21.875,0.13722734834316538,36.0,6.0,9.453008780277315,1.675,0.36964285714285716,0.37327188940092165,175.0,163.0,585.0,0.49601286342957207,0.5999955207835643,0.38576019690002183,5.1828571428571415,1.4583333333333333,3.0,2.5000000000000004,1.1485714285714284,0.49601286342957207,32.0,6.625,2.0,21.875,16.0,58.222222222222236,6.444444444444443,0.35994803474723885,16.0,2.0,3.8377591198156766,3.19706498951782,0.09074074074074075,0.09322033898305085,174.0,332.0,1260.0,0.15605834819805317,0.3159764560989998,0.36080314489313664,2.114942528735632,0.12159329140461217,6.0,5.185185185185186,26.29310344827586,0.15605834819805317,16.0,4.85185185185185,4.0,6.444444444444443,54.0,sRNA
AE006468.2/1807770-1807559,0.0,105.5,-0.06678573520056587,143.0,92.0,21.66217902243447,1.0,1.0,1.0,211.0,4.0,1.0,0.8011134894886447,1.0,0.9356308655473831,25.834123222748822,35.166666666666664,1.0,1.0,0.028436018957345967,0.8011134894886447,101.0,4.0,1.0,105.5,4.0,4.5625,26.25,0.40787876579994176,42.0,12.0,8.97566153550812,1.6083333333333334,0.38363095238095235,0.36046511627906974,210.0,196.0,756.0,0.48901904487497994,0.6232778242289112,0.3435883512274666,5.59047619047619,1.75,3.0,2.2500000000000004,0.919047619047619,0.48901904487497994,38.0,7.125,2.0,26.25,16.0,52.6896551724138,7.206896551724137,0.2906244209746152,20.0,2.0,3.799993741780941,2.8487598306110105,0.08858784893267653,0.0843585237258348,209.0,537.0,2512.0,0.13302459599278257,0.3540899271500421,0.30148139081269754,1.9569377990430623,0.12643678160919541,6.0,4.620689655172412,22.531100478468897,0.13302459599278257,20.0,5.689655172413792,4.0,7.206896551724137,58.0,sRNA
AE006468.2/1606109-1605777,0.0,166.0,0.03317672475072275,244.0,101.0,63.478342763496904,1.0,1.0,1.0,332.0,4.0,1.0,0.7405287697155257,1.0,0.965300490850644,44.09638554216864,55.333333333333336,1.0,1.0,0.018072289156626523,0.7405287697155257,146.0,4.0,1.0,166.0,4.0,4.124999999999999,41.375,0.45873994225878684,98.0,14.0,24.520081056146612,1.55,0.4357142857142857,0.4230769230769231,331.0,224.0,896.0,0.3778019709761441,0.6453804347826086,0.33634432845943046,9.99093655589123,2.7583333333333333,2.0,2.0,0.5619335347432023,0.3778019709761441,80.0,7.749999999999999,2.0,41.375,16.0,61.01562500000001,10.312499999999998,0.5890476008284822,40.0,2.0,8.264901315200321,2.9370039682539684,0.08214285714285716,0.09375,330.0,660.0,3401.0,0.11802779497580869,0.345314192425341,0.3175152366727642,3.1696969696969677,0.1636904761904762,6.0,4.718749999999997,17.942424242424245,0.11802779497580869,30.0,5.812499999999998,4.0,10.312499999999998,64.0,sRNA
AE006468.2/1508937-1509324,0.0,193.5,0.038069524560659755,228.0,158.0,24.794152536434876,1.0,1.0,1.0,387.0,4.0,1.0,0.903276026360465,1.0,0.9257194420390613,41.6770025839793,64.5,1.0,1.0,0.015503875968992246,0.903276026360465,140.0,4.0,1.0,193.5,4.0,4.1875,48.25000000000001,0.32677973770769786,90.0,28.0,14.170832720768388,1.5583333333333333,0.43095238095238086,0.42,386.0,216.0,855.0,0.5027214370816907,0.641983695652174,0.3142655560561483,8.834196891191711,3.216666666666667,2.0,2.0,0.4844559585492231,0.5027214370816907,58.0,7.625,2.0,48.25000000000001,16.0,50.85714285714285,12.222222222222223,0.5334191059341622,42.0,4.0,6.237226806548849,2.640552995391705,0.10978835978835978,0.09385113268608414,385.0,869.0,4781.0,0.08589742726377148,0.38056357904915034,0.258542881215834,3.114285714285714,0.1971326164874552,5.0,4.095238095238097,13.394805194805192,0.08589742726377148,22.0,6.7777777777777795,3.0,12.222222222222223,63.0,sRNA
