nameseq,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3,label
NC_018014.1/1064714-1064758,0.6125516797576958,0.727902450251214,0.7556638689318527,0.7616004290131166,0.7626335430836819,sRNA
NC_018014.1/4464724-4464680,0.607220272527615,0.7257745011901688,0.7547769299233724,0.7597279031207953,0.7612046681573177,sRNA
NC_018014.1/1601073-1601029,0.607220272527615,0.7249853229880008,0.7545125238388951,0.7602485939151831,0.7621942878604145,sRNA
NZ_CP073100.1/3154874-3154829,0.6026543776314841,0.7213262638669482,0.7527135424714947,0.7590124633412836,0.7611848568613437,sRNA
NZ_CP073100.1/923433-923478,0.5809748303499519,0.720408744609439,0.7540226580011123,0.7600939198233916,0.7632627176202084,sRNA
NZ_CP073100.1/2340461-2340416,0.5709486072835996,0.7151754046992428,0.7527135424714947,0.7600939198233916,0.7632627176202084,sRNA
NZ_CP073100.1/2848045-2848000,0.5667742541055294,0.713362501068631,0.7513425427202443,0.759600659913029,0.7632627176202084,sRNA
NZ_CP073100.1/5061316-5061271,0.5774434502148587,0.7160660975407889,0.7527135424714947,0.759600659913029,0.7632627176202084,sRNA
NZ_CP073100.1/2328700-2328655,0.5774434502148587,0.7187570825420423,0.7524470660611262,0.759700240725274,0.7632627176202084,sRNA
NZ_CP073100.1/2328869-2328914,0.5766069959463178,0.7180894500569764,0.753025061977394,0.759700240725274,0.7632627176202084,sRNA
NZ_CP073100.1/2391687-2391732,0.5667742541055294,0.7152672159340491,0.7533377347676808,0.7593065616271564,0.7632627176202084,sRNA
NZ_CP073100.1/2408368-2408413,0.546367376296287,0.7038844384017586,0.7465147711192425,0.7575326836101959,0.7619108825222748,sRNA
NZ_CP073100.1/2406876-2406831,0.5774434502148587,0.720620510024448,0.7547694654561765,0.7600939198233916,0.7632627176202084,sRNA
NZ_CP073100.1/2391888-2391843,0.596442693155964,0.7298898854119179,0.7578229844645767,0.7609808588318718,0.7628471454684355,sRNA
NZ_CP073100.1/5061486-5061531,0.5978614693182648,0.7301016508269269,0.7569817248360018,0.7605871797337542,0.7628471454684355,sRNA
NZ_CP073100.1/3154994-3155039,0.6010563285391125,0.7213262638669482,0.7535548021000695,0.7594061424394013,0.7611848568613437,sRNA
NZ_CP073100.1/2385670-2385714,0.6095504778883627,0.7239334060555747,0.7526865538908057,0.7598330217634102,0.7617550326371471,sRNA
NZ_CP073100.1/2340099-2340054,0.5675400253343367,0.7151754046992428,0.7531813983725375,0.7600939198233916,0.7632627176202084,sRNA
NZ_CP073100.1/2340268-2340313,0.5894758368823027,0.7239940649992557,0.7546468502972985,0.7609808588318718,0.7632627176202084,sRNA
NZ_CP073100.1/2848216-2848261,0.5774434502148587,0.7209239839581743,0.7536617294172332,0.7601935006356365,0.7632627176202084,sRNA
NZ_CP073100.1/3517784-3517739,0.600398201598998,0.7192698669516974,0.753025061977394,0.7594061424394013,0.7620160011648895,sRNA
NZ_CP073100.1/2407254-2407209,0.5590736427989869,0.7105727260997005,0.7489440978314564,0.7584196226186761,0.7628471454684355,sRNA
NZ_CP073100.1/2744629-2744584,0.5740348682655956,0.7160660975407889,0.7530869461990268,0.759600659913029,0.7632627176202084,sRNA
NZ_CP073100.1/2407541-2407496,0.5866105937502765,0.7246501183145184,0.756140465207427,0.7604875989215092,0.7632627176202084,sRNA
NZ_CP073100.1/2406979-2407024,0.6120558757065977,0.7324175118089173,0.757728532291066,0.7622614769384697,0.7632627176202084,sRNA
NZ_CP073100.1/927689-927734,0.5951936281827179,0.7298630969747375,0.7585697919196408,0.7613745379299894,0.7632627176202084,sRNA
NZ_CP073100.1/1770313-1770358,0.6010563285391125,0.7218510680605369,0.7521962774924721,0.7599290945511593,0.7628471454684355,sRNA
NZ_CP073100.1/2098396-2098351,0.5738413870400318,0.7076617573836618,0.7460457619338122,0.7578611182483261,0.7624315733166626,sRNA
NZ_CP073100.1/2371825-2371870,0.5769001113976218,0.7173780634764427,0.7490820275468266,0.7576322644224408,0.7620160011648895,sRNA
NZ_CP073100.1/4378190-4378325,0.6367144630521508,0.7427494349377965,0.7624511556358206,0.7667184813936317,0.7676750657368674,sRNA
NZ_CP073100.1/4377580-4377699,0.6366777647651396,0.7430812372133924,0.7631738201317815,0.7664244932784063,0.7671154349457634,sRNA
CP035288.1/697688-697832,0.6222746086027248,0.7372696641942572,0.7615588630190826,0.766462876458961,0.7675843794976857,sRNA
CP035288.1/2215713-2215577,0.6245432610610278,0.7386130753506375,0.7616058346191187,0.7664460951098641,0.7675377589803342,sRNA
CP035288.1/2156767-2156953,0.6137944433414603,0.7361031665694296,0.7616071999232247,0.7668158433786125,0.7680191122372475,sRNA
CP035288.1/1895408-1895311,0.6260397696251401,0.7375252581710597,0.7599609438716893,0.7653366783193084,0.7663548825001111,sRNA
CP035288.1/2022733-2022610,0.6237042406511222,0.7389073427038252,0.7615476559341121,0.7659139420382601,0.7670187277265103,sRNA
CP035288.1/370325-370428,0.6157190846856956,0.732321070958737,0.7576025277281278,0.764944015773412,0.7666483588181938,sRNA
CP035288.1/1810002-1810129,0.5822790116365761,0.7265707634981412,0.7583810562541052,0.7651079649270324,0.7670202126243124,sRNA
CP035288.1/912648-912438,0.6021811393881874,0.732331122443602,0.7605954081744088,0.7665067253301989,0.7679632985077443,sRNA
CP035288.1/720839-721135,0.6243217056880805,0.740097800238587,0.7628369954789944,0.7674097771547838,0.7684017292432117,sRNA
CP035288.1/102173-102398,0.6178126477881192,0.7375272746250779,0.7614711428595722,0.7667928291912771,0.7680354565539366,sRNA
CP035288.1/1033497-1033274,0.6182801037455592,0.7375853037684352,0.7613465554830193,0.7667040920750574,0.7679558269971051,sRNA
CP035288.1/1776837-1777062,0.6167896346051528,0.7374738942845837,0.7614401437878783,0.7667749623155952,0.7680354565539366,sRNA
CP035288.1/1076868-1076645,0.6172039042910923,0.7366868652394878,0.7610831312346211,0.766556038482489,0.767946610887331,sRNA
CP035288.1/440352-440128,0.617684888702162,0.7371686145759075,0.7610912864165635,0.7666001963802694,0.7679522035443056,sRNA
CP035288.1/2086294-2086524,0.6149008380827258,0.7368467582029524,0.7614378100628607,0.7667352663574645,0.7679752828251178,sRNA
CP035288.1/592649-592872,0.6189493825491247,0.7380537099942276,0.7618923705341001,0.7669400665653535,0.7680687515219732,sRNA
CP035288.1/1938575-1938795,0.6203256487038528,0.7384857724802012,0.7614702667094716,0.7667067848363956,0.7680317153851166,sRNA
CP035288.1/1157312-1157534,0.6191052155939121,0.737773770226126,0.7613827596832257,0.7667401404901596,0.7679765796366126,sRNA
CP035288.1/598869-599090,0.6204714832008518,0.7383505561146162,0.7616316267126428,0.7668030211006818,0.7679856639591743,sRNA
CP035288.1/1229366-1229589,0.6174643711863477,0.7377592002824015,0.7616591496015869,0.7667313674500713,0.7680864886408955,sRNA
CP035288.1/2217566-2217344,0.6170316166786399,0.7357537031573647,0.7605202918102225,0.7664916536879962,0.7679844879790958,sRNA
CP035288.1/1839698-1839474,0.6099699729731485,0.7337206585060112,0.7603418225487579,0.7663258110815184,0.7679004755846915,sRNA
CP035288.1/495464-495684,0.6156299701763919,0.735738076658867,0.7607042282213743,0.7663574618079702,0.7678650906843987,sRNA
CP035288.1/2223335-2223559,0.610066189109963,0.7352808083561151,0.7608542051049996,0.7664895950740773,0.7678636104953859,sRNA
CP035288.1/2096606-2096382,0.6151980174134588,0.7367517767440847,0.7607982857899512,0.766504362603634,0.7679134146169084,sRNA
CP035288.1/2072141-2071922,0.6090428919694386,0.7331157307083418,0.7600653839904482,0.7663029704911187,0.7678874955957498,sRNA
CP035288.1/682080-681856,0.6149473147302909,0.7361995482628582,0.7607339480842756,0.7663723671323557,0.7678026544659035,sRNA
CP035288.1/326050-325830,0.6140378436698377,0.7362682023794646,0.7605923721824409,0.7664659511924368,0.7679056560679582,sRNA
CP035288.1/964285-964513,0.6133328361840336,0.7361848205877739,0.7610459615700986,0.7666715215661044,0.7680175050368516,sRNA
CP035288.1/1523780-1523556,0.6208067895677937,0.738217869725937,0.7615265889716576,0.766755127828747,0.768002724675091,sRNA
CP035288.1/270415-270188,0.624385532271329,0.7393921009535491,0.7617609460583298,0.7668814641721299,0.7681046294428098,sRNA
CP035288.1/1038491-1038687,0.6121965076135909,0.7366778231907227,0.7615768830537059,0.7666829103088818,0.7678490222380057,sRNA
CP035288.1/1989592-1989820,0.621801695221979,0.738954696381193,0.7617883664058557,0.7668295651217528,0.7680203788963341,sRNA
CP035288.1/1466471-1466292,0.6206068630573981,0.7374978397428293,0.7618599186864758,0.7669293695375448,0.7679769386520398,sRNA
CP035288.1/842157-842226,0.6331754251242356,0.7424955651417697,0.7604693807240557,0.7654108866697689,0.7659145019085891,sRNA
CP035288.1/503374-503109,0.6343695481164681,0.7409645489391193,0.7617515774652865,0.7661779381823817,0.7672973885662774,sRNA
CP035288.1/2191667-2191912,0.628385539054768,0.7386661221576819,0.7607030209254126,0.7656101374921691,0.7666465721147979,sRNA
CP035288.1/646845-647065,0.6351717249480074,0.7435336439867408,0.7629927976482572,0.7669243501774676,0.7677018431812178,sRNA
CP035288.1/476480-476240,0.6273654583382788,0.7375072271333772,0.7598697038690962,0.765314574604843,0.766302479840639,sRNA
CP035288.1/1004501-1004288,0.6201582080686844,0.7382615951248097,0.761506342808173,0.766485820320511,0.7674854029064452,sRNA
CP035288.1/1208798-1208584,0.6236260933815604,0.7395345911758119,0.7624033292372971,0.7668566264232601,0.7679837160173423,sRNA
CP035288.1/1457183-1457009,0.6032714434439677,0.7320493165613261,0.75833367638424,0.7651898230559764,0.7674942126615049,sRNA
CP035288.1/1061287-1061381,0.5998682774635495,0.72853435650072,0.7574162688985262,0.7640822612097835,0.7660984299917002,sRNA
CP035288.1/2412698-2412800,0.6101951376352776,0.7348694945698699,0.7606912055061974,0.7658471969263251,0.7668104919206837,sRNA
NC_007795.1/2212296-2212116,0.6152423167506025,0.7374667786948385,0.7621223911782009,0.7670079484465833,0.7679537350653666,sRNA
NC_007795.1/2037797-2037618,0.6233253848908539,0.7400697127070492,0.7624917321838345,0.7669479038857716,0.7679036659064156,sRNA
NC_007795.1/942148-942330,0.6165695945700516,0.7376056487246608,0.761895357147225,0.7667859658792026,0.7679503126190258,sRNA
NC_007795.1/2377462-2377319,0.6264792261663183,0.7380346901153432,0.7613730405650325,0.7664155503007543,0.7676116512119188,sRNA
NC_007795.1/575845-575983,0.6210133152886899,0.7383548768682658,0.762064137805008,0.7666134743005619,0.7676038504900665,sRNA
NC_007795.1/1750160-1750217,0.5894498761015347,0.718899513013992,0.7490457462684255,0.7598075681529788,0.7637603577713465,sRNA
NC_007795.1/623780-623341,0.6236523552043253,0.7413189298984199,0.763681459352283,0.7678173317818628,0.768648399197909,sRNA
NC_007795.1/639887-639711,0.6104138559571418,0.7365860619223366,0.7617315496424497,0.7668797213846291,0.7680228880368667,sRNA
NC_007795.1/911380-911477,0.6229397512967955,0.7362060806008015,0.7602045503848478,0.7655910188095731,0.7664851858969405,sRNA
NC_007795.1/774294-774417,0.6324959406613593,0.7398740301227806,0.7616689827696793,0.7665068137629879,0.7674368172616982,sRNA
NC_007795.1/2498109-2498395,0.6123857209289757,0.7354731839434729,0.7609704349612842,0.7668778931554661,0.7682855178055955,sRNA
NC_007795.1/2033763-2033622,0.6124333917853817,0.7315955683056652,0.758565554074782,0.7657395161004488,0.7673733855945593,sRNA
NC_007795.1/911443-911561,0.5954997289524394,0.726883190721774,0.7571872654555633,0.7640064898107514,0.7663278325462679,sRNA
NC_007795.1/2720570-2720467,0.627186961828247,0.7398530416983643,0.7621146940397997,0.7663704893643513,0.7670725117626721,sRNA
NC_007795.1/2556335-2556409,0.6139707731272505,0.7361408484445845,0.7608838193530557,0.7641632745127863,0.765469463960014,sRNA
NC_007795.1/1219192-1219282,0.609300102851898,0.7321687021079398,0.7582436820786546,0.7650017901788188,0.7666036965647878,sRNA
NC_007795.1/2304098-2304035,0.6265176424801491,0.7376091287736125,0.7584450982177539,0.7630017770123773,0.7645622320047334,sRNA
NC_007795.1/2302993-2303058,0.6236301504123571,0.7418478430842114,0.7606901320753613,0.7640723115132889,0.7649550094830324,sRNA
NC_007795.1/412673-412518,0.6188747474747636,0.7369650185168579,0.7614527896356108,0.7665066425670822,0.7677535725428848,sRNA
NC_007795.1/160579-160770,0.6242972866053336,0.739450230195952,0.762127831242121,0.7668792370467005,0.7680130670868942,sRNA
NC_007795.1/995360-995233,0.5803039832330396,0.723952111519422,0.755056873563016,0.7636686511816018,0.7665230132340015,sRNA
NC_007795.1/384255-384158,0.6344977510186888,0.743304000417091,0.7620413632264929,0.7658984064563172,0.766745792690599,sRNA
NC_007795.1/707832-707753,0.6078984876685901,0.733435091687336,0.7583990442156424,0.7651244722230253,0.7664701978725772,sRNA
NC_007795.1/1771670-1771728,0.5457432818040865,0.6982538864974268,0.7467931041557682,0.7606896676517727,0.7639099990900523,sRNA
NC_007795.1/1897320-1897263,0.590455720096541,0.7188264693713295,0.753696972947363,0.762455903706467,0.7642266349425084,sRNA
NC_007795.1/361999-361904,0.6114560081078069,0.7290800516622095,0.7564004206712671,0.7636211854282187,0.7661700946107213,sRNA
NC_007795.1/2627630-2627682,0.633875210093271,0.7375775342006127,0.7586298735632503,0.7625250941949525,0.7640549555240331,sRNA
NC_007795.1/2111497-2111701,0.5997819337213078,0.7311249738817742,0.760015664487778,0.7663969979120101,0.767944089780604,sRNA
NC_007795.1/2353438-2353136,0.6325323154392307,0.7433717105416358,0.7636347257550289,0.7673686518275739,0.7684065972176233,sRNA
NC_007795.1/1349540-1349777,0.625062508289817,0.7405973406789236,0.7624287330725918,0.7670028743076208,0.7680954328144886,sRNA
NC_007795.1/2018387-2018624,0.6227919810483765,0.7398472500912405,0.76244810435309,0.7672026728576277,0.7682068810352423,sRNA
NC_007795.1/1707362-1707599,0.6240444528302856,0.7402338203752103,0.7624214965117779,0.767045273726064,0.7681121241613188,sRNA
NC_007795.1/1796117-1796354,0.6227919810483765,0.7401434026181327,0.7624238504673817,0.7670925769548826,0.7681535284847846,sRNA
NC_007795.1/2264400-2264163,0.6205878614583624,0.7396015934259543,0.7624421121153818,0.767121030418847,0.7681267926909383,sRNA
NC_007795.1/264462-264241,0.6265383037191061,0.7410585378305313,0.7628282116995875,0.7670988146773629,0.7681227252004604,sRNA
NC_007795.1/2378563-2378343,0.6275960277838869,0.7412756470202273,0.7628851049837185,0.7672356141536686,0.7681300983098369,sRNA
NC_007795.1/1813869-1813649,0.627039028589302,0.7418155327040556,0.7632359650516938,0.7673513736275255,0.768220516453219,sRNA
NC_007795.1/2425588-2425237,0.6313597371569365,0.7435670525707073,0.7639390620927482,0.7676804739574806,0.7685490883793545,sRNA
NC_007795.1/1111237-1111469,0.6233720708386367,0.7405344133433631,0.7625384209452954,0.7669881630186542,0.7681460131785635,sRNA
NC_007795.1/1332964-1332632,0.6325637771340029,0.7439106346883997,0.7637588933995234,0.7676680153412858,0.7685190280794585,sRNA
NC_007795.1/1362885-1363065,0.6197250797023507,0.7367771972178573,0.7613807154876975,0.7667805306553511,0.7679194951493137,sRNA
NC_007795.1/2191957-2191888,0.6282178254122813,0.7394257225571467,0.7590046299728397,0.7648430705075491,0.7657675521918759,sRNA
NC_007795.1/2284707-2284857,0.6188207431229437,0.7342644710275701,0.760295781549499,0.7660338473037629,0.767494795832805,sRNA
NC_007795.1/2357447-2357363,0.5858737705341999,0.7214190127123138,0.7535502448551105,0.761808409413167,0.7650450705388598,sRNA
NC_007795.1/2362802-2363233,0.6059311321456006,0.7332766285365153,0.7608198820086985,0.7669940433949112,0.7684224564713386,sRNA
NC_007795.1/2035378-2035228,0.6208896649595375,0.7384626206374154,0.7610779195094227,0.766499841164342,0.76767527469273,sRNA
NC_007795.1/1464207-1464058,0.6252543136483498,0.7391622645739915,0.7612699157970816,0.7664940783255307,0.7676587529561765,sRNA
NC_007795.1/612035-611840,0.5925259101983799,0.7258493675544765,0.7573684262579635,0.7655862173503735,0.7677426852715695,sRNA
NC_007795.1/1861587-1861438,0.6229555433713507,0.7407017914698816,0.7621649942372073,0.7665843587092889,0.7677180552776621,sRNA
NC_007795.1/115518-115250,0.633759597380085,0.742364210511675,0.7625298521134872,0.7669496352941112,0.768093129733288,sRNA
NC_007795.1/811496-811762,0.6325071670079766,0.742970827356957,0.7629485589171888,0.7670945055113065,0.7681698825404284,sRNA
NC_007795.1/1003943-1004207,0.6328234980638663,0.7426501142168297,0.7629059180472482,0.7671071070912825,0.7681050368569987,sRNA
NC_007795.1/1286873-1286546,0.6329281928167544,0.7427502977474763,0.7630000147320075,0.7671945528990517,0.7682164122557501,sRNA
NC_007795.1/1375111-1375435,0.6333101776799396,0.743058282199823,0.76319539223774,0.7673011023071284,0.7683090582480582,sRNA
NC_007795.1/1978225-1978497,0.6341335015844215,0.7432181261745909,0.763186880892443,0.7671876502416667,0.7682213148844761,sRNA
NC_007795.1/768510-768739,0.6348068024201474,0.7438444457241854,0.7626071951063439,0.7666779893278479,0.7675716874027229,sRNA
NC_007795.1/720036-720259,0.6344992687940053,0.7433609038461717,0.7631928479826696,0.7672152853479504,0.7681503063086885,sRNA
NC_007795.1/1078711-1078440,0.6259128257263764,0.7404688448385222,0.7624537111198608,0.7671904780335971,0.7682786473025347,sRNA
NC_007795.1/604007-603788,0.6326845541222,0.7427992703279219,0.7630851976670697,0.7671262376232113,0.7681986504775051,sRNA
NC_007795.1/1597626-1597871,0.6339697431571615,0.7436058726088747,0.7633100512589394,0.7671990742860801,0.7681455887759837,sRNA
NC_007795.1/1987581-1987902,0.6330806969048912,0.7431631321364779,0.7631645984185493,0.7672381680919813,0.7681693300955652,sRNA
NC_007795.1/775617-775829,0.6210670813643244,0.7370325621986066,0.760887056353226,0.7665647074129861,0.7679526972799836,sRNA
NC_007795.1/2527781-2527459,0.6265611564942061,0.7425404027627728,0.7635009141603726,0.7675392995744185,0.7684997210735387,sRNA
NC_007795.1/1976776-1977096,0.6315201112814806,0.742376142243363,0.7633309132828193,0.7674516659814417,0.768320287575908,sRNA
NC_007795.1/2335608-2335931,0.6260050271990119,0.7401040914078202,0.7619928892584406,0.766755834149289,0.7677380890896506,sRNA
NC_007795.1/258700-258502,0.6227906413118254,0.7384509218103098,0.761322643327376,0.7662036301481466,0.7673370755323606,sRNA
NC_007795.1/762790-762974,0.6166730669546993,0.7315524240898856,0.7591765069123995,0.7653901785819713,0.766272291759129,sRNA
NC_007795.1/2778702-2778969,0.6294634339397409,0.7391843486136122,0.7618795406283572,0.7666790006864945,0.7677547588868511,sRNA
NC_007795.1/860677-860400,0.6358185921647602,0.7434963197755325,0.7627200846967542,0.7669190129648683,0.7676796402471296,sRNA
NC_007795.1/978080-978248,0.6262271662890081,0.7408933780022028,0.7626623490613004,0.7667661201919879,0.7678568212416754,sRNA
NC_007795.1/2815174-2815344,0.6299799220332628,0.7424145527541234,0.7628820203182101,0.7668637329402126,0.7679346103068851,sRNA
NC_007795.1/1074526-1074302,0.6295771464995668,0.7415210358375802,0.7622892876446794,0.7666680808947772,0.7677722981281747,sRNA
NC_007795.1/2502218-2502414,0.6241073088248248,0.7408029376466431,0.7622717058402892,0.7668946703056522,0.7679915338634681,sRNA
NC_007795.1/1291033-1291257,0.6314644873050856,0.742402491652567,0.7627608447062983,0.7671208840103418,0.7681698268206443,sRNA
NC_007795.1/337027-336774,0.6267177393811063,0.7403378205648075,0.7619626764720249,0.766782551895243,0.7678475312310782,sRNA
NC_007795.1/1074779-1074586,0.6326925753094071,0.7408400509652395,0.7619011021249273,0.7665216122995648,0.7675489439491514,sRNA
NC_007795.1/1776700-1776486,0.6336976617845957,0.7399495218364165,0.7607553406760079,0.7656232833305134,0.766371755098864,sRNA
NC_007795.1/2613332-2613645,0.6273865150525366,0.7425430236042376,0.7635486021484392,0.7676008317578118,0.7685208672867898,sRNA
NC_007795.1/1776982-1776820,0.6228552399367591,0.7399476672982342,0.7622066219736282,0.7667924856022087,0.7678961551565239,sRNA
NC_007795.1/1631592-1631756,0.6315180575524012,0.7434868467661336,0.7632871083401029,0.7670367971726377,0.7678406827093772,sRNA
NC_007795.1/1364078-1364252,0.5950315860139872,0.7252090708973044,0.7562933675356529,0.7646720936294842,0.7673359023566957,sRNA
NC_007795.1/1865129-1865035,0.6049171366127144,0.7288854031139126,0.7577314643164117,0.7639401873135794,0.7660637450582262,sRNA
NC_007795.1/1925082-1924828,0.6327869642569297,0.7435717131019697,0.763656947071701,0.767430297450352,0.7682552319589369,sRNA
NC_007795.1/367226-367123,0.6217330410868174,0.7401305057999645,0.7617410903281818,0.7658794237999341,0.7669451992164955,sRNA
U00096.3/2025313-2025227,0.6343488444942798,0.7406819740731001,0.7610884180828986,0.7654140977804127,0.766421979254255,sRNA
U00096.3/2924515-2924156,0.6280597663155919,0.7409340041903916,0.7623136125137122,0.7666627458486053,0.7678984192804207,sRNA
U00096.3/4049889-4050007,0.6317713035302029,0.7411650466678272,0.7616987501991788,0.7664064915963724,0.7674043317065083,sRNA
U00096.3/1770372-1770479,0.630475873560102,0.7413708230255488,0.7619501387594435,0.7658946943740546,0.7668305082641567,sRNA
U00096.3/4158394-4158285,0.6402975647230883,0.7434081125075234,0.7625433248165353,0.7666267897475019,0.7672912429680224,sRNA
U00096.3/3580987-3580923,0.6334544352406614,0.7346666529049086,0.7580283893879506,0.7618334795484849,0.7636325954850638,sRNA
U00096.3/1146589-1146757,0.6307393684518295,0.739396908380275,0.7616992046859605,0.7667801346285528,0.7679386483928677,sRNA
U00096.3/2814802-2814873,0.6379425953734391,0.7403655180857986,0.7600834873946347,0.7646413576265028,0.765629141626766,sRNA
U00096.3/2976189-2976102,0.6298438635709467,0.7420586192518241,0.7608130599346835,0.7648612427069698,0.766053865491732,sRNA
U00096.3/2976385-2976304,0.6399995878056312,0.7413223422785338,0.7608611003473598,0.7642347857382091,0.7655687122160335,sRNA
U00096.3/3350577-3350684,0.64027428251799,0.7444643432898491,0.7633174873899916,0.7663182412354707,0.7670717272124532,sRNA
U00096.3/3311227-3311398,0.6379983698605417,0.7452605891823472,0.7642989911736072,0.7673872125797183,0.7680750482099645,sRNA
U00096.3/3986432-3986638,0.6390462982290646,0.7460909040794529,0.7641877316975354,0.7673518983305521,0.7681643667401491,sRNA
U00096.3/2691339-2691155,0.640962166148014,0.7470813731128557,0.7647592282660618,0.7676878064440341,0.7682073828405966,sRNA
U00096.3/4051036-4051289,0.6300557831443722,0.742359499113101,0.7625209620142657,0.7668456471111391,0.7680519567348547,sRNA
U00096.3/1923100-1923244,0.6396896682877682,0.7445738552819163,0.7635790034830808,0.7669838036235529,0.7677894984704116,sRNA
U00096.3/888054-887976,0.613251181941371,0.7237884066568491,0.7545525131328317,0.762974904925956,0.7655461218901904,sRNA
U00096.3/1923203-1923104,0.6382728266969223,0.7445536878408268,0.7629620794874449,0.766022918632235,0.7669449509450808,sRNA
U00096.3/2167112-2167197,0.6324743533870216,0.7413138934176583,0.761010545749092,0.7653371657360821,0.7665514628571315,sRNA
U00096.3/1405751-1405656,0.6375833243019776,0.7439984094030098,0.7603919617847021,0.764991746910865,0.7664266005250685,sRNA
U00096.3/1972739-1972816,0.6386949122608616,0.7390554886149322,0.7595211899148259,0.7646145870771337,0.765921013422403,sRNA
U00096.3/3121358-3121579,0.6386850294520859,0.7438225756192053,0.7634035722590663,0.7672836288616911,0.7682491293340965,sRNA
U00096.3/1764768-1764708,0.6267147257702016,0.7373536577368455,0.7588749167905152,0.7639233031763641,0.7646005988719059,sRNA
U00096.3/1230629-1230707,0.6202255511671317,0.7366476763011839,0.7598145171202046,0.7646374113347553,0.7658746708933512,sRNA
U00096.3/1437118-1437238,0.6258543249482723,0.7332088969344656,0.7579228140449688,0.7645002123392646,0.7667732512670142,sRNA
U00096.3/3664861-3664974,0.6371123964674533,0.7436734850054453,0.7617164396445665,0.7659922296271523,0.7670279027109046,sRNA
U00096.3/2071315-2071518,0.6346543174610539,0.7442523510656792,0.7632743289593955,0.7669713518702181,0.767978202813443,sRNA
U00096.3/2653515-2653723,0.624334785391128,0.7333972696813154,0.7581911689912336,0.7654931811940099,0.7676764855165648,sRNA
U00096.3/2653855-2654158,0.6397977843514158,0.7458344430442864,0.7644827689092139,0.7678876534116122,0.7685676431333182,sRNA
U00096.3/2691340-2691193,0.639852851411668,0.7469062635010772,0.7645051530538511,0.7674316284418238,0.7679058519356694,sRNA
U00096.3/3986434-3986582,0.6391344784176048,0.7456017563196262,0.7635769835331578,0.7669266407422269,0.7676900107071953,sRNA
U00096.3/507204-507287,0.6287920129758815,0.7368157685395087,0.7581995502382637,0.7640880783528382,0.7654676053565816,sRNA
U00096.3/686843-686681,0.6414182847800173,0.7469101231766307,0.7645920295234979,0.7674197346829431,0.7679399736879294,sRNA
U00096.3/1888102-1888017,0.6403937262227174,0.7399190576243178,0.7599997211402281,0.7647803828640447,0.7660829180325178,sRNA
U00096.3/2640686-2640595,0.6400249326788721,0.7442502819248655,0.7619852901076378,0.7653936523709068,0.7662668028589219,sRNA
U00096.3/4190487-4190327,0.6377497129171541,0.7448375981662899,0.76361705824096,0.7673108847202946,0.7679555822201025,sRNA
U00096.3/1491506-1491443,0.6238943696544674,0.7367722848261065,0.7596905443238119,0.7643238756743546,0.7651111319453147,sRNA
U00096.3/2033649-2033738,0.5613516988930118,0.706831631109778,0.747837310714098,0.7592765228832259,0.764119996192295,sRNA
U00096.3/1622948-1622735,0.6394896906053746,0.7452206578928783,0.7637265317177171,0.7672351530460388,0.7681642300956198,sRNA
U00096.3/4278066-4277926,0.6372697065387941,0.7433173069980482,0.7625541453579955,0.7666658128246296,0.7676461548176228,sRNA
U00096.3/1409129-1409246,0.6354195021732545,0.7418061519003225,0.7624576697007401,0.7665365909158673,0.7673503357460071,sRNA
U00096.3/458816-458721,0.6353811355997725,0.7403387740940061,0.7607333924852689,0.7654782880374205,0.7666492825095355,sRNA
U00096.3/123014-122901,0.6312108854205212,0.7428475191894046,0.7627886257549235,0.7665432858290958,0.7673421777716088,sRNA
U00096.3/14090-14167,0.6397218915478668,0.7410334037523492,0.7609333129960612,0.7650526524146813,0.765921013422403,sRNA
U00096.3/4441334-4441277,0.6344012684686903,0.7433876301755498,0.7589742205527936,0.7639099990900523,0.7646929121136701,sRNA
U00096.3/4332047-4332212,0.6353679499157759,0.744760767035216,0.7632969719557395,0.7669448874340381,0.7678633942620026,sRNA
U00096.3/4235709-4235560,0.6151086279430369,0.7332314354755377,0.7589789157629832,0.7655347170386049,0.7673903137134233,sRNA
U00096.3/110960-111029,0.6418931901354444,0.7372672986565887,0.759689623408416,0.7643813012251345,0.7653267030417357,sRNA
U00096.3/3915284-3915441,0.634549903367057,0.7425123930831257,0.7630434436964845,0.7670356031197547,0.7678982621829175,sRNA
U00096.3/4060215-4060283,0.628725964958442,0.7257671797165794,0.7483679436727331,0.75757986888591,0.7613361776743411,sRNA
U00096.3/543188-543254,0.6005685822091946,0.7196227781578325,0.7502936341326824,0.760472603636232,0.7642481911653518,sRNA
U00096.3/638707-638800,0.6398657249250109,0.739216507787908,0.7602783398947545,0.7652205412115747,0.7664206612314043,sRNA
U00096.3/2087283-2087209,0.638002368750903,0.7391871272241461,0.7588729779357707,0.7641763666370557,0.765686499640167,sRNA
U00096.3/1335499-1335701,0.6402339346723297,0.7460879990908518,0.7642942519429328,0.7674672772145901,0.7681448410342019,sRNA
U00096.3/1737843-1737453,0.6385257612752168,0.7446818661892505,0.7637724827944163,0.767645254252517,0.7686156067177468,sRNA
U00096.3/1795311-1795153,0.6370891615277671,0.7429286165905841,0.7625700820491045,0.7667862844240273,0.7678438139528502,sRNA
U00096.3/940868-940734,0.6217121759759132,0.7384848569755562,0.7611159740358913,0.7663000208645825,0.7675592185342541,sRNA
